el,f11,f12,f13,f21,f22,f23
90735, -0.085390, 0.486400, 0.869554, -0.786257, -0.570990, 0.236157
90736, -0.316647, 0.665881, 0.675527, -0.782347, -0.584232, 0.215883
90737, -0.448188, 0.714466, 0.537276, -0.781168, -0.604002, 0.157982
90738, 0.019376, 0.383400, 0.923379, -0.817001, -0.548815, 0.176953
90739, -0.499793, 0.768600, 0.399326, -0.780416, -0.595514, 0.190563
90740, -0.553427, 0.755181, 0.351313, -0.768943, -0.619125, 0.159409
90741, -0.210414, 0.586713, 0.781981, -0.818226, -0.541777, 0.192312
90742, -0.594975, 0.784625, 0.174268, -0.769705, -0.598533, 0.222065
90743, -0.425922, 0.735718, 0.526601, -0.781165, -0.583137, 0.223008
90744, -0.411263, 0.729805, 0.546120, -0.782668, -0.579635, 0.226836
90745, -0.378564, 0.698271, 0.607542, -0.812706, -0.546772, 0.201369
90746, -0.413064, 0.704615, 0.576972, -0.814634, -0.550901, 0.181328
90747, -0.586818, 0.708239, 0.392482, -0.773412, -0.613512, 0.159487
90748, -0.317416, 0.667381, 0.673683, -0.776940, -0.588534, 0.223590
90749, -0.027118, 0.487087, 0.872932, -0.791791, -0.551691, 0.262116
90750, -0.244879, 0.640652, 0.727736, -0.786846, -0.567919, 0.241539
90751, -0.439462, 0.744110, 0.503163, -0.778023, -0.587383, 0.222850
90752, -0.476572, 0.669983, 0.569211, -0.746501, -0.647396, 0.153671
90753, -0.432262, 0.713874, 0.550939, -0.790867, -0.575773, 0.207400
90754, -0.577474, 0.730571, 0.364405, -0.818413, -0.560939, 0.124688
90755, -0.431292, 0.676417, 0.597032, -0.771368, -0.615306, 0.162447
90756, -0.500164, 0.634242, 0.589554, -0.820927, -0.569640, 0.039872
90757, -0.620631, 0.694080, 0.364787, -0.748018, -0.659231, 0.076709
90758, -0.225894, 0.530365, 0.817120, -0.775039, -0.607546, 0.173786
90759, -0.540217, 0.751070, 0.379551, -0.772767, -0.607720, 0.183050
90760, -0.354980, 0.670041, 0.651946, -0.781629, -0.589476, 0.203897
90761, -0.117496, 0.503598, 0.855911, -0.787973, -0.576783, 0.215453
90762, -0.154711, 0.518072, 0.841228, -0.780563, -0.589232, 0.208631
90763, -0.698210, 0.615276, 0.365976, -0.722190, -0.690308, -0.043787
90764, -0.075824, 0.248502, 0.965659, -0.731964, -0.675952, 0.085544
90765, -0.211349, 0.472007, 0.855886, -0.771608, -0.620948, 0.138001
90766, -0.477379, 0.599577, 0.642352, -0.834823, -0.550514, -0.001933
90767, -0.015070, 0.250663, 0.967957, -0.745223, -0.653704, 0.131581
90768, -0.493528, 0.665652, 0.559765, -0.804512, -0.586406, 0.094276
90769, -0.433583, 0.621429, 0.652558, -0.767237, -0.630742, 0.116244
90770, -0.602009, 0.638635, 0.479302, -0.728133, -0.684402, 0.037632
90771, -0.557493, 0.690491, 0.460895, -0.780628, -0.616518, 0.102595
90772, -0.528982, 0.688672, 0.495891, -0.756478, -0.646805, 0.096873
90773, 0.952190, -0.101344, -0.288208, -0.558288, 0.751871, -0.350721
90774, -0.089080, 0.521147, 0.848806, -0.981047, -0.158677, -0.111216
90775, 0.628267, 0.424254, 0.652142, -0.856546, 0.406588, -0.317830
90776, 0.983855, 0.146150, -0.103290, -0.673507, 0.664746, -0.323265
90777, 0.898552, -0.372140, -0.232627, -0.446685, 0.800957, -0.398673
90778, 0.231545, 0.050009, 0.971538, -0.816096, -0.577420, -0.023926
90779, -0.402474, 0.632188, 0.662082, -0.925622, -0.376245, -0.040785
90780, 0.031226, 0.316701, 0.948011, -0.860651, -0.505362, 0.062360
90781, 0.149051, 0.159641, 0.975858, -0.924670, -0.354690, -0.138492
90782, -0.055221, 0.378407, 0.923991, -0.937979, 0.038387, -0.344559
90783, 0.324171, 0.149482, 0.934114, -0.970446, 0.008026, -0.241184
90784, 0.003029, 0.214433, 0.976734, -0.773246, -0.631429, 0.058204
90785, -0.487420, 0.430085, 0.759900, -0.828665, -0.521192, -0.204141
90786, 0.017716, 0.397081, 0.917613, -0.953469, -0.298780, -0.040330
90787, 0.310463, 0.005791, 0.950568, -0.957887, -0.182787, -0.221453
90788, 0.160094, 0.281516, 0.946107, -0.970449, -0.220148, -0.098813
90789, 0.160287, 0.387655, 0.907762, -0.981558, 0.002369, -0.191150
90790, 0.912907, 0.372323, 0.167259, -0.773033, 0.512684, -0.373598
90791, -0.122485, 0.527453, 0.840709, -0.982903, -0.116668, -0.142441
90792, 0.468340, -0.873145, -0.135184, -0.678000, 0.505239, -0.533900
90793, 0.445329, 0.448514, 0.774931, -0.902337, 0.319614, -0.289196
90794, -0.029753, 0.329421, 0.943714, -0.966984, -0.080994, -0.241624
90795, -0.860781, 0.050197, 0.506495, 0.051328, -0.993696, 0.099672
90796, -0.804158, 0.094120, 0.586917, 0.028270, -0.992286, 0.120704
90797, -0.875021, 0.020619, 0.483646, 0.056268, -0.996920, 0.054633
90798, -0.788949, 0.136782, 0.599041, 0.056719, -0.977145, 0.204865
90799, -0.859890, 0.038595, 0.509019, 0.027293, -0.998601, 0.045290
90800, -0.838789, 0.101632, 0.534887, 0.062876, -0.976759, 0.204911
90801, -0.864113, 0.029852, 0.502413, 0.086643, -0.991904, 0.092838
90802, 0.040028, 0.432207, 0.900886, -0.811730, -0.531297, 0.242526
90803, -0.252291, 0.623985, 0.739589, -0.793641, -0.566977, 0.220615
90804, 0.143896, 0.339864, 0.929401, -0.878983, -0.449749, 0.158477
90805, -0.491152, 0.275788, 0.826263, -0.881232, -0.356090, -0.310855
90806, -0.411955, 0.702102, 0.580815, -0.790991, -0.577021, 0.203418
90807, -0.368022, 0.651816, 0.663096, -0.812190, -0.559566, 0.165024
90808, -0.300967, 0.643537, 0.703761, -0.827827, -0.529958, 0.183976
90809, -0.317249, 0.514987, 0.796330, -0.960422, -0.244042, -0.134288
90810, -0.729701, 0.199718, 0.653949, 0.037340, -0.966891, 0.252445
90811, -0.732583, 0.211212, 0.647079, 0.053909, -0.957711, 0.282637
90812, -0.752437, 0.153425, 0.640546, 0.034864, -0.979907, 0.196385
90813, -0.784175, 0.122552, 0.608318, 0.047683, -0.984202, 0.170507
90814, -0.786299, 0.165887, 0.595161, 0.041866, -0.969894, 0.239903
90815, -0.732806, 0.223886, 0.642550, 0.038049, -0.954300, 0.296417
90816, -0.816688, 0.100309, 0.568294, 0.032865, -0.989702, 0.139321
90817, -0.690605, 0.247297, 0.679639, 0.314311, -0.893221, 0.321504
90818, -0.191591, 0.262523, 0.945714, 0.376409, -0.872363, 0.311928
90819, -0.667785, 0.147351, 0.729624, 0.372306, -0.905523, 0.203511
90820, -0.301925, -0.392887, 0.868609, 0.547675, -0.833273, 0.075552
90821, -0.039886, 0.371713, 0.927490, 0.532186, -0.757410, 0.378296
90822, -0.823566, 0.037947, 0.565949, 0.288188, -0.952084, 0.102394
90823, -0.633796, 0.394945, 0.665072, 0.372128, -0.839019, 0.396949
90824, -0.355171, 0.443347, 0.822980, -0.951100, -0.247653, -0.184596
90825, 0.426257, 0.088113, 0.900301, -0.923289, -0.362713, 0.126399
90826, -0.155623, 0.475628, 0.865771, -0.919625, -0.392309, 0.019592
90827, 0.596950, 0.012460, 0.802182, -0.803736, -0.436078, 0.404777
90828, 0.814903, -0.405781, -0.413853, -0.618048, 0.706386, -0.345017
90829, 0.729487, -0.547843, -0.409534, 0.017352, 0.970459, -0.240639
90830, -0.340418, 0.581437, 0.738949, -0.900689, -0.433749, 0.024906
90831, 0.063797, 0.394277, 0.916775, -0.874705, -0.460002, 0.152607
90832, 0.130061, 0.333280, 0.933814, -0.946212, 0.179721, -0.269041
90833, -0.005576, 0.436756, 0.899563, -0.927247, -0.370210, 0.056200
90834, 0.161403, 0.342515, 0.925544, -0.862362, -0.464072, 0.202405
90835, 0.332716, 0.238761, 0.912301, -0.916471, -0.350978, 0.192081
90836, 0.448444, 0.142954, 0.882305, -0.914871, -0.340228, 0.217382
90837, 0.266682, 0.163785, 0.949766, -0.964716, -0.258458, -0.050227
90838, -0.439451, 0.725022, 0.530308, 0.323472, -0.589321, 0.740315
90839, -0.364131, 0.816102, 0.448761, 0.404143, -0.554553, 0.727420
90840, -0.434193, 0.719714, 0.541745, 0.340487, -0.628557, 0.699274
90841, -0.361299, 0.852388, 0.378018, 0.294614, -0.422320, 0.857233
90842, -0.490625, 0.621311, 0.610949, 0.323663, -0.682190, 0.655637
90843, -0.380945, 0.883549, 0.272435, 0.326921, -0.364294, 0.872016
90844, -0.274453, 0.943237, 0.187030, 0.363206, -0.309546, 0.878785
90845, -0.195024, 0.977365, 0.081999, 0.453271, -0.255754, 0.853894
90846, -0.444918, 0.708694, 0.547540, 0.340297, -0.615539, 0.710852
90847, -0.443184, 0.784593, 0.433592, 0.272048, -0.547619, 0.791267
90848, -0.368648, 0.839532, 0.399105, 0.353977, -0.468151, 0.809651
90849, -0.271706, 0.926701, 0.259616, 0.449390, -0.401749, 0.797901
90850, 0.195022, 0.020558, 0.980583, -0.921783, 0.179381, -0.343714
90851, 0.700843, 0.156390, 0.695960, -0.772183, -0.214048, 0.598261
90852, -0.561219, -0.380318, 0.735114, -0.705889, -0.090251, -0.702550
90853, 0.212514, 0.180212, 0.960397, -0.983486, -0.042560, -0.175906
90854, -0.229586, 0.199311, 0.952662, -0.913617, -0.319981, -0.250832
90855, 0.030758, 0.422531, 0.905827, -0.912538, -0.393663, 0.110925
90856, 0.395712, 0.144690, 0.906905, -0.979399, -0.194798, 0.053214
90857, -0.046494, 0.270741, 0.961529, -0.916715, -0.394582, -0.062751
90858, 0.189580, -0.014333, 0.981761, -0.918731, 0.195697, -0.342982
90859, -0.186563, -0.341441, 0.921201, -0.828685, 0.161789, -0.535823
90860, -0.276880, -0.746941, 0.604497, -0.665138, 0.208512, -0.717018
90861, -0.051959, -0.092265, 0.994378, -0.912741, -0.092124, -0.398017
90862, 0.557615, 0.229346, 0.797789, -0.827222, -0.297730, 0.476509
90863, 0.830188, 0.270439, 0.487494, -0.486101, -0.072723, 0.870871
90864, 0.358937, -0.824306, -0.437818, -0.252501, 0.771600, -0.583846
90865, -0.004630, 0.438779, 0.898583, -0.883847, -0.445587, 0.142363
90866, 0.115263, 0.394416, 0.911674, -0.836838, -0.490237, 0.243660
90867, -0.136900, 0.565321, 0.813431, -0.818082, -0.529557, 0.224302
90868, -0.282789, 0.917679, 0.279099, 0.354623, -0.370243, 0.858582
90869, -0.246071, 0.944212, 0.218889, 0.302784, -0.293457, 0.906755
90870, -0.147682, 0.986604, -0.069307, 0.446724, -0.130937, 0.885039
90871, -0.244517, 0.959330, 0.141057, 0.347813, -0.242826, 0.905573
90872, 0.046147, 0.998502, 0.029391, 0.466166, -0.240317, 0.851432
90873, -0.063721, 0.994071, -0.088110, 0.470013, -0.112725, 0.875432
90874, -0.134194, 0.971682, 0.194490, 0.378210, -0.312756, 0.871287
90875, -0.327030, 0.889110, 0.320210, 0.382783, -0.415356, 0.825201
90876, 0.219688, 0.249186, 0.943209, -0.784078, -0.547713, 0.291947
90877, -0.411249, 0.672863, 0.614922, -0.777914, -0.601568, 0.181562
90878, 0.208305, 0.307489, 0.928471, -0.912710, -0.372302, 0.168381
90879, -0.637184, 0.382621, 0.669027, -0.663739, -0.728378, -0.170045
90880, -0.352387, 0.583933, 0.731331, -0.839316, -0.535921, 0.091306
90881, -0.196315, 0.478622, 0.855793, -0.890776, -0.452687, 0.039909
90882, 0.081593, 0.337433, 0.937807, -0.922284, -0.378202, 0.079722
90883, -0.404960, 0.689712, 0.600254, -0.771085, -0.604711, 0.199377
90884, -0.119345, 0.540488, 0.832844, -0.802423, -0.549574, 0.232561
90885, 0.158059, 0.392171, 0.906211, -0.805838, -0.504742, 0.309613
90886, -0.329803, 0.628735, 0.704218, -0.804301, -0.568664, 0.172395
90887, -0.696663, -0.430914, 0.573562, -0.133670, -0.709222, -0.692197
90888, -0.340641, 0.550212, 0.762384, -0.806638, -0.582857, 0.098047
90889, -0.558792, -0.560290, 0.611414, 0.004439, -0.783973, -0.620778
90890, 0.834571, 0.241665, 0.495065, -0.442611, -0.085811, 0.892599
90891, 0.180629, 0.305133, 0.935022, -0.826715, -0.503532, 0.250994
90892, 0.716320, 0.318484, 0.620849, -0.602292, -0.192749, 0.774656
90893, -0.184343, 0.386123, 0.903840, -0.816482, -0.574201, 0.060426
90894, -0.438352, 0.433681, 0.787254, -0.711404, -0.702775, 0.003329
90895, -0.062113, 0.433453, 0.899033, -0.747938, -0.614080, 0.251979
90896, -0.596323, -0.234438, 0.767749, -0.261448, -0.858930, -0.440322
90897, -0.387212, 0.569318, 0.725219, -0.729173, -0.670182, 0.138432
90898, -0.559147, -0.025868, 0.828665, -0.316572, -0.920557, -0.228817
90899, -0.551949, -0.673071, 0.492268, 0.299913, -0.828603, -0.472726
90900, 0.253592, 0.382951, 0.888279, -0.693038, -0.547828, 0.468598
90901, -0.618024, -0.379752, 0.688357, -0.135967, -0.835368, -0.532609
90902, -0.580881, 0.140443, 0.801781, -0.505677, -0.832041, -0.228034
90903, 0.170528, 0.300542, 0.938400, -0.741576, -0.587819, 0.323317
90904, -0.537182, 0.569596, 0.622090, -0.661927, -0.746147, 0.071528
90905, -0.431034, 0.475052, 0.767160, -0.700231, -0.712114, 0.050702
90906, -0.707025, 0.486104, 0.513633, -0.369933, -0.927531, 0.053262
90907, -0.631223, 0.643613, 0.432804, -0.603353, -0.793460, 0.079916
90908, -0.566624, -0.754271, 0.331681, 0.560700, -0.822720, -0.093527
90909, -0.557860, 0.648777, 0.517571, -0.657156, -0.744962, 0.114796
90910, -0.510090, 0.537200, 0.671732, -0.624617, -0.775227, 0.094220
90911, -0.403973, 0.511423, 0.758454, -0.684167, -0.719860, 0.117118
90912, -0.758970, -0.493360, 0.424925, 0.393194, -0.915427, -0.085969
90913, 0.020585, 0.865581, -0.500347, 0.348264, 0.385910, 0.854275
90914, 0.022721, 0.786063, -0.617728, 0.421401, 0.499947, 0.756620
90915, 0.032024, 0.787924, -0.614939, 0.368449, 0.516075, 0.773247
90916, 0.027436, 0.835533, -0.548755, 0.415979, 0.414452, 0.809439
90917, 0.025897, 0.829148, -0.558429, 0.421728, 0.414631, 0.806367
90918, 0.018650, 0.999720, -0.014530, -0.327691, 0.074863, 0.941814
90919, -0.054957, 0.994191, 0.092544, -0.354406, -0.107025, 0.928947
90920, 0.011188, 0.999898, -0.008898, -0.278911, 0.019764, 0.960114
90921, 0.030712, 0.999430, -0.013983, -0.275830, 0.008519, 0.961169
90922, -0.050783, 0.992557, 0.110686, -0.415918, -0.123036, 0.901041
90923, -0.054963, 0.994913, 0.084423, -0.340955, -0.102093, 0.934519
90924, 0.059971, 0.979435, -0.192639, 0.013044, 0.110861, 0.993750
90925, 0.040499, 0.998775, -0.028442, -0.031715, -0.135460, 0.990275
90926, -0.010999, 0.997576, 0.068705, -0.366155, -0.069102, 0.927985
90927, -0.069062, 0.992803, 0.097844, -0.355881, -0.123622, 0.926319
90928, -0.014631, 0.996293, 0.084766, -0.327626, -0.083904, 0.941075
90929, -0.027658, 0.997188, 0.069654, -0.324177, -0.073812, 0.943112
90930, -0.011838, 0.998575, 0.052030, -0.307861, -0.048155, 0.950212
90931, -0.003725, 0.998993, 0.044712, -0.314564, -0.040439, 0.948374
90932, -0.059175, 0.992064, 0.110934, -0.384759, -0.127754, 0.914133
90933, -0.035602, 0.995953, 0.082527, -0.374412, -0.087984, 0.923079
90934, -0.010698, 0.998491, 0.053861, -0.347455, -0.052844, 0.936206
90935, -0.155102, 0.947528, 0.279524, -0.624890, -0.313504, 0.715002
90936, -0.136930, 0.956287, 0.258390, -0.708418, -0.283938, 0.646160
90937, -0.172618, 0.943251, 0.283691, -0.685666, -0.324515, 0.651577
90938, -0.140602, 0.955763, 0.258356, -0.624304, -0.287799, 0.726234
90939, -0.198980, 0.931313, 0.305063, -0.662059, -0.357646, 0.658610
90940, -0.168285, 0.948324, 0.269002, -0.669476, -0.310612, 0.674776
90941, -0.206168, 0.931933, 0.298322, -0.689422, -0.353422, 0.632290
90942, 0.181158, 0.945030, 0.272212, 0.252585, -0.424935, 0.869270
90943, 0.977967, -0.208021, -0.017537, 0.059126, -0.593637, 0.802558
90944, 0.999507, 0.030380, 0.007868, 0.132723, -0.642131, 0.755018
90945, 0.667909, 0.739446, 0.084359, 0.253969, -0.439540, 0.861571
90946, 0.868508, 0.479135, -0.126981, 0.336778, -0.531422, 0.777284
90947, 0.462199, 0.886469, 0.023339, 0.409791, -0.368765, 0.834316
90948, 0.247875, 0.887493, 0.388477, 0.212809, -0.700508, 0.681176
90949, 0.306487, 0.942116, 0.135954, 0.306855, -0.323057, 0.895251
90950, 0.734954, 0.609218, -0.297819, 0.492445, -0.540154, 0.682445
90951, 0.554528, 0.831302, 0.037899, 0.386291, -0.635627, 0.668399
90952, 0.934483, 0.151193, 0.322307, -0.071263, -0.623499, 0.778570
90953, -0.045433, 0.898589, 0.436432, 0.276395, -0.742037, 0.610726
90954, 0.641375, 0.479227, 0.599149, -0.096833, -0.671745, 0.734426
90955, -0.039875, 0.899137, 0.435846, 0.150733, -0.522701, 0.839085
90956, 0.403897, 0.875692, 0.264632, 0.259744, -0.568421, 0.780661
90957, -0.213965, 0.826727, 0.520328, 0.234682, -0.751629, 0.616424
90958, 0.493704, 0.839914, 0.225389, 0.255246, -0.625494, 0.737297
90959, 0.867721, 0.491362, 0.074997, 0.240391, -0.645776, 0.724697
90960, 0.539878, 0.575374, 0.614391, -0.043374, -0.702314, 0.710545
90961, 0.028306, 0.943014, 0.331546, 0.199640, -0.414127, 0.888055
90962, 0.220064, 0.972556, 0.075542, 0.391699, -0.779452, 0.488903
90963, 0.608479, 0.710692, -0.353087, 0.498275, -0.679889, 0.538026
90964, 0.218428, 0.920273, 0.324634, 0.267181, -0.649893, 0.711515
90965, 0.654125, 0.715201, 0.246187, 0.188131, -0.653337, 0.733319
90966, 0.696917, 0.715096, 0.054260, 0.316385, -0.616212, 0.721237
90967, 0.622302, 0.680113, -0.387539, 0.539020, -0.631144, 0.557777
90968, 0.563029, 0.816331, -0.128851, 0.500225, -0.562739, 0.658103
90969, -0.121069, 0.841828, 0.525993, 0.260207, -0.873159, 0.412172
90970, 0.408833, -0.839034, -0.358995, 0.880473, 0.241800, 0.407799
90971, 0.383197, -0.842247, -0.379184, 0.899287, 0.239915, 0.365681
90972, 0.537936, -0.107973, -0.836042, 0.822735, 0.274673, 0.497657
90973, 0.495602, -0.404274, -0.768727, 0.868329, 0.188485, 0.458779
90974, 0.375274, 0.222569, -0.899796, 0.887256, 0.179731, 0.424822
90975, 0.403092, -0.124240, -0.906687, 0.907558, 0.162266, 0.387308
90976, 0.428376, 0.253219, -0.867395, 0.836630, 0.234099, 0.495224
90977, -0.052857, -0.965101, -0.256488, 0.887713, 0.038723, -0.458766
90978, -0.002278, -0.997276, -0.073730, 0.877916, -0.012711, -0.478645
90979, -0.698138, -0.623122, -0.352594, 0.673736, -0.341523, -0.655319
90980, -0.703630, -0.614560, -0.356679, 0.638118, -0.289223, -0.713552
90981, -0.833529, -0.477246, -0.278326, 0.488709, -0.367327, -0.791350
90982, -0.068291, -0.988404, -0.135622, 0.878718, -0.042841, -0.475414
90983, -0.435561, -0.864853, -0.249631, 0.775033, -0.238645, -0.585126
90984, 0.259975, -0.964430, 0.047840, 0.959997, 0.024481, -0.278937
90985, -0.723457, -0.635596, -0.269497, 0.666987, -0.467298, -0.580312
90986, -0.334943, -0.780678, 0.527594, 0.078726, -0.606152, -0.791443
90987, -0.347761, -0.937182, -0.027424, 0.797394, -0.365887, -0.479885
90988, -0.565443, -0.781910, -0.262471, 0.773397, -0.390957, -0.499008
90989, -0.804803, -0.490472, -0.334260, 0.611357, -0.459633, -0.644189
90990, -0.157198, -0.981137, -0.112515, 0.880538, -0.194152, -0.432387
90991, -0.368796, -0.878896, -0.302541, 0.826640, -0.197294, -0.527011
90992, 0.052458, -0.998301, -0.025355, 0.910069, -0.076671, -0.407303
90993, -0.571179, -0.820532, 0.021944, 0.649812, -0.516665, -0.557496
90994, -0.445410, -0.889709, -0.100140, 0.766367, -0.370457, -0.524827
90995, -0.141759, -0.882331, 0.448771, 0.476509, -0.583337, -0.657767
90996, -0.132378, -0.975202, -0.177362, 0.903946, -0.165531, -0.394310
90997, -0.760068, -0.641742, -0.102288, 0.582786, -0.560672, -0.588224
90998, 0.109587, -0.987524, 0.113083, 0.897317, -0.165136, -0.409333
90999, 0.265898, -0.960623, 0.080629, 0.948651, 0.072503, -0.307902
91000, 0.319143, -0.939139, 0.127143, 0.947156, 0.138377, -0.289393
91001, 0.176197, -0.981840, 0.070315, 0.930735, -0.055472, -0.361462
91002, -0.033242, -0.997860, 0.056302, 0.861614, -0.206815, -0.463517
91003, -0.043790, -0.836127, 0.546785, 0.262344, -0.615730, -0.743002
91004, -0.265944, -0.963468, 0.031668, 0.758205, -0.345126, -0.553185
91005, 0.010058, -0.998384, 0.055940, 0.855924, -0.182570, -0.483800
91006, 0.463453, -0.867773, 0.179389, 0.925339, 0.348121, -0.150200
91007, -0.332879, -0.938428, 0.092435, 0.589631, -0.322388, -0.740541
91008, -0.678699, -0.627395, -0.381763, 0.677643, -0.292520, -0.674709
91009, -0.198238, -0.960220, -0.196670, 0.860905, -0.135859, -0.490291
91010, -0.520697, -0.743073, -0.420378, 0.784234, -0.202952, -0.586334
91011, -0.806832, -0.510086, -0.298052, 0.572848, -0.431822, -0.696689
91012, -0.247642, -0.777477, 0.578103, 0.111589, -0.657448, -0.745191
91013, -0.416814, -0.902868, -0.105334, 0.745112, -0.342531, -0.572259
91014, -0.837166, -0.374594, -0.398538, 0.603443, -0.485410, -0.632641
91015, -0.098379, -0.992265, -0.075704, 0.853409, -0.148582, -0.499617
91016, -0.618436, -0.762099, -0.191683, 0.691224, -0.411437, -0.594079
91017, -0.451017, -0.880748, -0.144454, 0.764255, -0.341162, -0.547287
91018, -0.316383, -0.895407, -0.313285, 0.863191, -0.178153, -0.472401
91019, -0.142304, -0.984530, -0.102226, 0.842270, -0.152403, -0.517064
91020, 0.160795, -0.984175, 0.074456, 0.909784, -0.027726, -0.414156
91021, -0.037757, -0.979502, -0.197863, 0.894671, -0.008117, -0.446653
91022, -0.012640, -0.798431, 0.601953, -0.050294, -0.566152, -0.822765
91023, 0.483531, -0.854010, 0.192003, 0.895019, 0.441134, -0.065885
91024, 0.204406, -0.975325, 0.083416, 0.901696, 0.068670, -0.426882
91025, -0.045952, -0.804874, 0.591663, 0.051526, -0.498360, -0.865438
91026, -0.065107, -0.878750, 0.472821, 0.315941, -0.493417, -0.810383
91027, 0.203739, -0.962261, 0.180401, 0.883577, -0.050740, -0.465529
91028, 0.489068, -0.841212, 0.230598, 0.888269, 0.440003, -0.131818
91029, 0.104006, -0.520457, 0.847530, -0.672591, -0.619606, -0.404611
91030, -0.050091, -0.788047, 0.613574, -0.128931, -0.542237, -0.830274
91031, 0.578915, -0.779657, 0.238729, 0.829277, 0.558820, 0.004540
